group,gene,rank,score,q,log2fc_default,log2fc_arithmetic,fraction_expressing,mean_normalized_count
6,CD3D,23306,-11.680075504534488,1.8971434186417967e-29,-4.631528080464187,-4.754189710315944,0.031496062992125984,0.05881337246174728
6,CD3E,23294,-11.248307304702946,2.53698431657887e-27,-4.181357926692137,-3.7801433187480082,0.023622047244094488,0.07929335156798548
6,TRAC,23288,-10.873856823159038,1.524429964427264e-25,-3.4035742791408183,-3.3398518143569476,0.05774278215223097,0.1321543191086077
6,CD8A,22454,-4.029118568182113,0.0008709115870200194,-4.174229420419821,-4.097107457821846,0.007874015748031496,0.018068563823747167
6,CD8B,22456,-4.0374128907016855,0.0008418128312504058,-4.645644973185396,-4.8524688261086215,0.007874015748031496,0.013750566132833812
6,MS4A1,22524,-4.236139592034113,0.00037888997197817317,-4.324505200143873,-4.881084439865236,0.010498687664041995,0.025551509980220058
6,CD79A,22547,-4.318350810353503,0.00026841916712678707,-2.664908543617239,-3.1892368079413433,0.047244094488188976,0.10290129779961804
6,CD14,408,5.0523430578521715,9.38850306471387e-06,1.4984438895852963,1.1479561460223435,0.2440944881889764,0.8778904214741812
6,LYZ,21,18.050594427089223,5.898029374498863e-70,2.744187337272321,0.8829233436326855,0.7664041994750657,10.317642216488595
6,FCER1A,2303,0.5719396172940502,0.9998759305571022,1.3339525946459017,1.3381876003391717,0.04199475065616798,0.16788725594280296
6,CLEC10A,2136,0.6738676251456809,0.9998759305571022,1.7700119488928374,1.8936285755216296,0.03412073490813648,0.11192854360451783
7,NKG7,1,35.6460657539643,6.35182706041775e-274,6.5461040762520595,4.6159383177173785,1.0,33.293719900568775
7,KLRF1,12,30.555187995043077,9.419441710467911e-202,7.168560060901919,6.346450194113655,0.8453159041394336,3.6771719520629347
7,TRDC,32,26.88041686867398,2.724293081794824e-156,6.44568998585716,5.614968147080554,0.7494553376906318,2.866482015476721
7,SH2D1B,99,18.07984335503309,1.0870722341167593e-70,6.940784886579072,6.328509733277226,0.4989106753812636,0.8681531626131258
7,GNLY,2,33.976565601285095,5.791281852568753e-249,7.378846667235556,5.503426220357448,0.9477124183006536,46.16301344505282
7,KLRD1,3,33.9478737350307,1.0238666359702986e-248,5.846823645734897,4.695128749209521,0.9607843137254902,6.143767917037138
7,PRF1,4,33.152133727937255,3.0901683310299263e-237,5.438266894950498,4.432607713742838,0.9498910675381264,7.500002435611915
7,FCGR3A,28,27.16179048901361,1.5373882119183389e-159,5.4084979032545,4.397963446563476,0.7734204793028322,3.0009547637324387
7,CD3D,23413,-8.657085326988806,2.111398327318363e-16,-1.7138903411323083,-1.3854126383641316,0.1328976034858388,0.6045157190066934
7,CD3E,20178,-0.42861781563145473,0.9999275663871249,-0.1584912230609122,-0.294348614681253,0.3747276688453159,0.8742428928853744
7,TRAC,23424,-10.620597756480418,1.481389411880148e-24,-2.7637214601746853,-3.0617701966942925,0.10893246187363835,0.16083214409536198
7,CD8A,14179,-0.027018254210061404,0.9999275663871249,-0.2655152551578287,-0.5823926956538261,0.12854030501089325,0.20399565871968506
7,CD8B,23189,-3.709676517799613,0.0027069432613974586,-2.6802042043982066,-2.9537635049024473,0.02832244008714597,0.0513713208587681
7,MS4A1,23281,-4.516256529341167,0.00010428230644826278,-4.472841800794157,-5.458536832805736,0.015250544662309368,0.01720631089547189
7,CD79A,23337,-5.433419975789476,1.1594809368042344e-06,-3.816340230378758,-4.688478835104519,0.02832244008714597,0.03662382134475364
7,CD14,23026,-2.8529795202981005,0.04182425661803999,-3.1570450404945616,-3.943263609559402,0.0196078431372549,0.027136720787438652
7,LYZ,23280,-4.514053901995455,0.00010529739665255789,-2.1240623105821794,-4.509819992657199,0.1830065359477124,0.25683463047386007
7,FCER1A,21203,-0.7234813261560693,0.9999275663871249,-2.4067064130948213,-3.180922665425957,0.006535947712418301,0.007758121644295165
7,CLEC10A,19959,-0.38611865001124956,0.9999275663871249,-2.2405338608219783,-2.892744692714389,0.004357298474945534,0.004404948376038287
8,NKG7,23233,-5.266884135790215,3.0754026068476654e-06,-3.5129954916751904,-4.941062008014781,0.04404145077720207,0.0738193221105402
8,KLRF1,21320,-1.1975792695344707,0.9999415475831468,-3.8479789803893,-4.587590466536752,0.0051813471502590676,0.006080214960039592
8,TRDC,21340,-1.2127020698882005,0.9999415475831468,-4.242154393538387,-4.7587984974504955,0.0025906735751295338,0.005064533718829916
8,SH2D1B,19948,-0.6483756749582195,0.9999415475831468,-24.12675739746806,-25.047636267256234,0.0,0.0
8,GNLY,22773,-2.8381310021638533,0.04610041727526627,-2.933442784266263,-5.050754785435671,0.046632124352331605,0.06890194491537302
8,KLRD1,22727,-2.7122768598428992,0.06488516874252608,-4.607015091783477,-5.477620570743201,0.007772020725388601,0.009094563060135098
8,PRF1,23014,-3.791453498372579,0.0020859806551442005,-4.36218451538434,-5.360775570478016,0.012953367875647668,0.013437453959878342
8,FCGR3A,21997,-1.6821682140180378,0.558435384857727,-3.3311001423388507,-4.132902424442119,0.010362694300518135,0.012775259685347089
8,CD3D,23412,-10.698810874748817,8.1045370238912735e-25,-3.319336381256387,-3.3554939415426084,0.06735751295336788,0.1548964376455539
8,CD3E,23408,-10.35458663500174,2.911267708506421e-23,-3.239358283285799,-3.34242461901169,0.06217616580310881,0.10736549393221474
8,TRAC,23372,-8.199331177253594,1.0953510608937916e-14,-2.024959911166179,-2.222039280741539,0.15544041450777202,0.28611103757818607
8,CD8A,23066,-4.075699351388014,0.0006898223086066683,-4.745988766218303,-5.098199923461908,0.007772020725388601,0.00903610601406793
8,CD8B,23005,-3.746121726931623,0.0024719404085726915,-3.6774116723662456,-4.159575552854,0.018134715025906734,0.02222354933394442
8,MS4A1,1054,4.566892093119472,8.758737152117487e-05,1.223346406316752,1.1666699370656988,0.266839378238342,1.6084650422070237
8,CD79A,31,24.081008304581733,2.987334432754065e-125,3.5738074061001703,2.5303675469985505,0.8652849740932642,4.795556064281664
8,CD14,22790,-2.9054510113509586,0.03804804704567185,-3.6799099420480985,-4.228180557734464,0.010362694300518135,0.022188357123967734
8,LYZ,22888,-3.2903236639519386,0.011721957387577761,-1.8040169877533796,-4.06923724033214,0.20725388601036268,0.34697856552194467
8,FCER1A,19460,-0.5289212505724251,0.9999415475831468,-1.4832439897877823,-2.155952229286909,0.010362694300518135,0.01568435437456862
8,CLEC10A,18905,-0.4136059732730669,0.9999415475831468,-2.543301254561089,-2.9893754950606657,0.0025906735751295338,0.004104822283139683
9,NKG7,22870,-7.772267557774019,4.587418928785569e-14,-3.8289768928010113,-5.146940155811388,0.07000946073793755,0.06661490902213496
9,KLRF1,21387,-1.5748441580107388,0.2930088461947992,-4.002728909095516,-5.049679895859728,0.013245033112582781,0.004594386064797803
9,TRDC,21489,-1.7734213591066172,0.19990754495530313,-5.468790739882094,-6.687834330194885,0.007568590350047304,0.0013860978721372747
9,SH2D1B,20794,-0.9329406682412777,0.7756324506919682,-4.354925567469866,-4.970406378759922,0.002838221381267739,0.0011502496294570716
9,GNLY,22159,-3.341751614228631,0.002773906177402165,-3.3550058479109435,-5.015311887688288,0.07663197729422895,0.07348124191404144
9,KLRD1,22238,-3.5763521831333165,0.0012017795178969417,-3.650686366110944,-4.210124103544363,0.026490066225165563,0.02274429156907616
9,PRF1,22569,-5.150376454457367,1.1095244457210605e-06,-4.102034885688262,-5.327434367474101,0.03784295175023652,0.014313408919576286
9,FCGR3A,21909,-2.6392798024551865,0.024880107995238383,-3.851514848085868,-4.76611351985528,0.014191106906338695,0.008572994418416061
9,CD3D,23285,-17.47636245600317,3.8612187906143224e-67,-4.10193818223287,-4.342286866611296,0.0946073793755913,0.0813607707640571
9,CD3E,23280,-17.369612563816336,2.4505544470148533e-66,-4.301308749982057,-4.400900046466301,0.07757805108798486,0.053669170669705814
9,TRAC,23297,-18.105383395510536,5.464261625826386e-72,-4.2046668321506315,-4.604101698129585,0.08325449385052035,0.057318432734283
9,CD8A,22659,-5.854736587930467,2.2371855083406593e-08,-4.256027009395603,-5.0020605549092965,0.02838221381267739,0.010050317747602108
9,CD8B,22707,-6.249215060739294,2.032412101245967e-09,-4.124613765844114,-4.203464248193114,0.019867549668874173,0.022411326219938944
9,MS4A1,22650,-5.750646485624858,4.108752691496963e-08,-3.437547598047484,-3.936841499955743,0.03878902554399243,0.05106428059892251
9,CD79A,22758,-6.684042287814258,1.2060607923975934e-10,-3.4082269070906652,-4.133740102890912,0.06338694418164617,0.05565973039297086
9,CD14,22330,-3.929587773281469,0.00030877342014435315,-4.334712316083765,-4.710113171024145,0.0293282876064333,0.0165328997812292
9,LYZ,21720,-2.218845783002039,0.07431253772230152,-2.601775449508076,-4.864592661004552,0.32450331125827814,0.2081375742507618
9,FCER1A,21004,-1.1214371365713045,0.6057872643509167,-4.256868473541249,-5.457017935422988,0.006622516556291391,0.0016641984842384115
9,CLEC10A,20354,-0.6323747279619703,0.9997917477371442,-4.074881595369544,-5.070969958545055,0.003784295175023652,0.0010114464368629029
10,NKG7,23002,-2.105339600743796,0.37583129589798697,-2.6825986758838094,-3.8155213937280137,0.08490566037735849,0.1584475333162592
10,KLRF1,20496,-0.2224251548541707,0.9994721036932938,-2.1359642147584283,-2.915003524164998,0.02830188679245283,0.01906493885682326
10,TRDC,21636,-0.5133375707818219,0.9994721036932938,-4.554350817150399,-5.748764163986935,0.009433962264150943,0.0025096347848755766
10,SH2D1B,21086,-0.33695019451796504,0.9994721036932938,-24.10248762168227,-25.023583635135783,0.0,0.0
10,GNLY,22735,-1.4744764639671697,0.9112414740015736,-2.8875589297026254,-3.8888787849321775,0.04716981132075472,0.15165982417188942
10,KLRD1,22574,-1.226868673932279,0.9994721036932938,-3.7711295574527037,-4.796592716843165,0.018867924528301886,0.014344292633209778
10,PRF1,22924,-1.8548402143767106,0.5581578782681762,-3.1280637070935193,-3.771171252185212,0.018867924528301886,0.03977780849361177
10,FCGR3A,22274,-0.8935230721023918,0.9994721036932938,-4.341410742940174,-5.458352141709595,0.009433962264150943,0.0050192695110785
10,CD3D,23375,-5.292522436087725,8.590421957692102e-06,-3.771697348585041,-4.299591590164052,0.10377358490566038,0.07933108739441158
10,CD3E,23374,-5.2865807997886956,8.847155647912643e-06,-4.013471458544975,-4.530507542318454,0.08490566037735849,0.0464353960744056
10,TRAC,23301,-4.162571752919782,0.0012245986005546584,-2.9398619036990716,-3.189647986029156,0.19811320754716982,0.14450038547353236
10,CD8A,22902,-1.8050195940093479,0.5993501608192493,-4.388358209527272,-5.23420423523261,0.02830188679245283,0.008091348397164288
10,CD8B,22998,-2.0987641899062033,0.3800677385880355,-7.341006990879686,-8.40674764856771,0.009433962264150943,0.0011523943957623198
